location,reef,lat,lon,specimen_boxID,specimen_boxInternalID,specimen_notes,genotype,clone_group,diseaseResistance_H,diseaseResistance_D,diseaseResistance_categorical,fds_H1,fds_H3,fds_H4,fds_H5,fds_D1,fds_D2,fds_D3,fds_D4,fds_D5,wgs_reads,wgs_pctMissing,mRNA_T3_D1,mRNA_T7_D1,mRNA_T3_D2,mRNA_T7_D2,mRNA_T3_D4,mRNA_T7_D4,mRNA_T3_H1,mRNA_T7_H1,mRNA_T3_H4,mRNA_T7_H4,mRNA_T3_H5,mRNA_T7_H5,miRNA_T3_D1,miRNA_T7_D1,miRNA_T3_D2,miRNA_T7_D2,miRNA_T3_D4,miRNA_T7_D4,miRNA_T3_H1,miRNA_T7_H1,miRNA_T3_H4,miRNA_T7_H4,miRNA_T3_H5,miRNA_T7_H5,16s_T0_D,16s_T0_H,16s_T0,16s_T3_D1,16s_T3_D2,16s_T3_D4,16s_T3_H1,16s_T3_H3,16s_T3_H4,16s_T3_H5,16s_T7_D1,16s_T7_D2,16s_T7_D3,16s_T7_D4,16s_T7_D5,16s_T7_H1,16s_T7_H3,16s_T7_H4,16s_T7_H5,rad_ID,rad_sampleName,thermal_tolerance,vanWoesik_corals,vanWoesik_pctSurvival,vanWoesik_minWeeks,vanWoesik_maxWeeks,crf_corals,crf_pctSurvival,crf_minWeeks,crf_maxWeeks,cunning_ID,vanWoesik_ID,vollmer_ID
Florida,NA,NA,NA,2,73,NA,U74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,38,48,NA,NA,NA,NA,NA,CRF_U74,NA
Florida,Upper Keys-Lower Matecumbe,24.813617,-80.6669667,2,74,NA,U75,clone_44,0.7069344564083183,0.4593249166781684,NA,H,D,H,H,H,D,H,D,D,41255658,0.03960157552171716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33562,NA,NA,NA,NA,64422,NA,16180,NA,NA,NA,NA,NA,NA,11432,CRF_U75,AC-CRF-TV_73,235.12441258783775,19,1,4,46,1378,0.9492017416545718,5,55,CRF_U75,CRF_U75,CRF_U75
Florida,Upper Keys-Lower Matecumbe,24.821633,-80.6560833,2,75,NA,U76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U76,AC-CRF-TV_74,NA,NA,NA,NA,NA,1238,0.9127625201938611,5,55,NA,NA,NA
Florida,Upper Keys-Lower Matecumbe,24.813067,-80.6693333,2,76,NA,U77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U77,AC-CRF-TV_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Molasses Trench,25.0183,-80.43995,2,77,NA,U78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U78,AC-CRF-TV_76,NA,NA,NA,NA,NA,0,NA,52,52,NA,NA,NA
Florida,Upper Keys-Horseshoe Reef,25.13985,-80.2945833,2,78,NA,U79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U79,AC-CRF-TV_77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Tavernier Patch Reef 1,24.98025,-80.4427333,2,9,NA,U8,NA,0.4859204838496638,0.19810154955141748,NA,D,D,D,D,H,D,D,H,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8211,CRF_U8,AC-CRF-TV_8,149.10338355290494,9,1,4,7,1352,0.867603550295858,5,58,CRF_U8,CRF_U8,CRF_U8
Florida,Upper Keys-Shallow patch reef near U10,25.0208,-80.40085,2,79,NA,U80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U80,AC-CRF-TV_78,NA,3,1,9,9,NA,NA,NA,NA,NA,CRF_U80,NA
Florida,Upper Keys-Plantation Key Patch Reef,24.942967,-80.4965167,2,10,NA,U9,clone_48,0.7874571711297839,0.5850746003769431,NA,H,D,H,D,H,H,H,D,D,34068295,0.04546971513903659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47487,32447,NA,NA,NA,NA,NA,NA,20675,NA,26343,NA,NA,6852,CRF_U9,AC-CRF-TV_9,NA,22,1,4,43,1370,0.9124087591240876,5,63,NA,CRF_U9,CRF_U9
Florida,Upper Keys-North Dry Rocks,25.13795,-80.2894,3,77,"tav on spreadsheet, CF on tube",U90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U90,AC-CRF-CR_158,NA,7,1,46,46,NA,NA,NA,NA,NA,CRF_U90,NA
Florida,Upper Keys-Horseshoe Reef,25.1554,-80.2871,3,78,"tav on spreadsheet, CF on tube",U91,clone_45,0.641007403925264,0.3687617084886779,NA,D,D,H,H,H,D,H,D,D,53030945,0.03155380078587536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36031,56484,NA,NA,19261,NA,NA,11153,NA,10455,NA,NA,NA,6745,NA,CRF_U91,AC-CRF-CR_159,NA,18,0.9444444444444444,33,48,NA,NA,NA,NA,NA,CRF_U91,CRF_U91
Florida,Upper Keys-Horseshoe Reef,25.1638,-80.2778,3,79,"tav on spreadsheet, CF on tube",U92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U92,AC-CRF-CR_160,NA,15,1,36,48,2,1,46,48,NA,CRF_U92,NA
Florida,Upper Keys-Triple A,25.1687,-80.26795,3,80,"tav on spreadsheet, CF on tube",U93,clone_46,0.5923929390135583,0.3089636881866898,NA,D,D,H,D,D,H,D,H,D,31440354,0.04916481887910944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9668,NA,NA,NA,NA,6109,NA,3622,NA,NA,NA,NA,NA,NA,5746,NA,CRF_U93,AC-CRF-CR_161,NA,10,1,38,46,NA,NA,NA,NA,RR_U93?,CRF_U93,CRF_U93
Florida,NA,NA,NA,3,81,"tav on spreadsheet, CF on tube",U94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.04855630351844,22,0.8636363636363636,4,49,1294,0.910355486862442,4,55,CRF_U94,CRF_U94,NA
Florida,Upper Keys-Triple A,25.176367,-80.2547333,4,1,"tav on spreadsheet, CF on tube",U95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U95,AC-CRF-CR_163,NA,13,1,36,45,10,0.8,46,48,NA,CRF_U95,NA
Florida,NA,NA,NA,NA,NA,NA,U96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,48,48,NA,NA,NA
Florida,Upper Keys-Triple A,25.1987,-80.2459167,4,3,"tav on spreadsheet, CF on tube",U97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U97,AC-CRF-CR_165,NA,5,1,39,39,0,NA,48,48,NA,CRF_U97,NA
Florida,Upper Keys-Triple A,25.202767,-80.24535,4,4,"tav on spreadsheet, CF on tube",U98,clone_47,0.5765062939175712,0.2906859573324436,NA,H,D,H,D,D,H,D,H,D,83566887,0.02498661296769765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32941,NA,NA,27465,NA,NA,NA,9429,NA,NA,NA,22323,22987,NA,NA,4142,CRF_U98,AC-CRF-CR_166,107.03550959062244,17,1,4,49,1351,0.924500370096225,4,55,CRF_U98,CRF_U98,CRF_U98
Florida,Upper Keys-Turtle Rocks,25.282867,-80.2076833,4,5,"tav on spreadsheet, CF on tube",U99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U99,AC-CRF-CR_167,NA,5,1,46,46,NA,NA,NA,NA,NA,CRF_U99,NA
Florida,NA,NA,NA,NA,NA,NA,UM_A- Coopers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,56,113,NA,NA,NA,NA,NA,UM_A- Coopers,NA
Florida,NA,NA,NA,NA,NA,NA,UM_A-Cooper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,110,110,NA,NA,NA,NA,NA,UM_A-Cooper,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Acerv1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,26,26,NA,NA,NA,NA,NA,UM_Acerv1,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Acerv2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.02128741048188,NA,NA,NA,NA,NA,NA,NA,NA,UM_Acerv2,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Acerv3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.93647866696196,5,1,26,26,NA,NA,NA,NA,UM_Acerv3,UM_Acerv3,NA
Florida,NA,NA,NA,NA,NA,NA,UM_B- Ford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.6,56,113,NA,NA,NA,NA,NA,UM_B- Ford,NA
Florida,NA,NA,NA,NA,NA,NA,UM_B-Ford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.4,110,110,NA,NA,NA,NA,NA,UM_B-Ford,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.0873805933297,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-1,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.3968367005224,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-11,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-8a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.43185266860257,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-8a,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-8b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.64747498387135,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-8b,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4272756517972,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-e,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.46217650461051,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-f,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.87726032418806,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-g,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_BC-h,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.22458638204975,NA,NA,NA,NA,NA,NA,NA,NA,UM_BC-h,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0.8536585365853658,55,55,NA,NA,NA,NA,NA,UM_C,NA
Florida,NA,NA,NA,NA,NA,NA,UM_C-Trans 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,56,113,NA,NA,NA,NA,NA,UM_C-Trans 1,NA
Florida,NA,NA,NA,NA,NA,NA,UM_C-Trans 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,18,NA,NA,NA,NA,NA,UM_C-Trans 2,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Cheetos-B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.08639753838528,NA,NA,NA,NA,NA,NA,NA,NA,UM_Cheetos-B,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Control1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0.8979591836734694,55,55,NA,NA,NA,NA,NA,UM_Control1,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Control2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0.9743589743589743,55,55,NA,NA,NA,NA,NA,UM_Control2,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Cooper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,26,26,NA,NA,NA,NA,NA,UM_Cooper,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Cooper's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.06465097219607,NA,NA,NA,NA,NA,NA,NA,NA,UM_Cooper's,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0.9107142857142857,55,55,NA,NA,NA,NA,NA,UM_D,NA
Florida,NA,NA,NA,NA,NA,NA,UM_D-Trans 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.6,27,110,NA,NA,NA,NA,NA,UM_D-Trans 2,NA
Florida,NA,NA,NA,NA,NA,NA,UM_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.9272727272727272,55,55,NA,NA,NA,NA,NA,UM_E,NA
Florida,NA,NA,NA,NA,NA,NA,UM_E-Acerv 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,18,NA,NA,NA,NA,NA,UM_E-Acerv 4,NA
Florida,NA,NA,NA,NA,NA,NA,UM_E-Acerv4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.85,8,113,NA,NA,NA,NA,NA,UM_E-Acerv4,NA
Florida,NA,NA,NA,NA,NA,NA,UM_ELK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.38839524579984,NA,NA,NA,NA,NA,NA,NA,NA,UM_ELK,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Evan's-a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.31106994442425,NA,NA,NA,NA,NA,NA,NA,NA,UM_Evan's-a,NA,NA
Florida,NA,NA,NA,NA,NA,NA,UM_Evan's-b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.97578502320502,NA,NA,NA,NA,NA,NA,NA,NA,UM_Evan's-b,NA,NA
