sample_id,time,exposure,tank,genotype,final_disease_state,disease_state,asv_names,value,fragment_id,D,H,T3,T7,Class,Order,Family,Genus,Species
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_266,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,sinaloensis
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_268,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_274,12.386311318942791,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Algicola,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_279,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cognatishimia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_284,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_286,8.088282050874183,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_298,12.662421449061231,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_299,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_302,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_303,11.72174962475132,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_307,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_312,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_321,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_328,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,jasicida
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_329,12.091962255247731,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_333,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_342,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_343,11.383573067839707,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_346,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_353,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_354,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_366,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_369,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_375,11.837560361217095,homogenate,TRUE,TRUE,TRUE,TRUE,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_379,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_381,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cognatishimia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_386,9.442142650468742,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cognatishimia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_388,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Blattabacteriaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_389,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,alaskensis
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_396,12.460448676609305,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_401,9.114941313136306,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_411,11.22246334525901,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Oleibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_413,12.86707829411825,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Neptuniibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_423,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,owensii
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_449,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_455,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_458,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_472,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_479,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_486,10.299466881677219,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_487,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_517,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_523,10.591084961628837,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_529,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_533,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_535,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_536,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_547,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Anaerolineae,SBR1031,A4b,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_553,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,owensii
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_554,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_560,10.299466881677219,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_575,11.30526598465091,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_585,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_587,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Polyangia,Nannocystales,Nannocystaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_599,12.091962255247731,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Agaribacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_607,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_616,9.442142650468742,homogenate,TRUE,FALSE,TRUE,TRUE,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_629,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_660,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_706,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_736,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_739,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ascidiimonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_746,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Pseudoalteromonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_750,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_755,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_759,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_764,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,AB1,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_765,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_770,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_783,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_788,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_794,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_800,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_802,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_817,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_820,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_824,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter] taeniospiralis group,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_836,9.933572533194607,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_852,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_856,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_859,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade CHAB-I-5 lineage,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_871,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_920,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_921,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Ferrimonas,futtsuensis
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_925,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_926,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_952,9.708681873614623,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_953,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_965,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_972,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_995,9.114941313136306,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1043,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1064,9.114941313136306,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1072,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Thalassolituus,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1079,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1099,10.833553034885064,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1131,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1140,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1147,9.114941313136306,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1172,8.088282050874183,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1187,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1193,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,atlantica
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1194,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus Fritschea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1208,9.114941313136306,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1227,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1230,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,lutea
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1239,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1246,9.442142650468742,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1278,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1318,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1325,8.691072016976916,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1337,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1349,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1350,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1374,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1384,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1394,9.442142650468742,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1425,9.442142650468742,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1428,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1429,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1444,7.0334385023228565,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1483,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1494,8.088282050874183,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1495,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1550,9.442142650468742,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1552,7.0334385023228565,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1599,8.691072016976916,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1600,8.088282050874183,homogenate,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,NA
T0_D_HOMO_1,T0,D,HOMO,1,D,NA,ASV_1618,8.088282050874183,homogenate,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
